character,text,goodness,priority,if_dead
harry potter,"And...it means me?
So it's not necessarily me, sir?
What if he chose wrong?",Good,3,Undead
harry potter,"Why didn't he wait? Why attack when we were babies?
But I don't have any special powers.
What is it, sir?",Good,3,Undead
harry potter,"One of us has to kill the other...in the end.
Hey, Nick.
Oh. Thanks.",Good,3,Undead
harry potter,"Nick, I was wondering about something?
Expecting what?
I expect so...",Good,3,Undead
harry potter,"Why?
How are you?
Better.",Good,3,Undead
harry potter,"I've got something to tell you. Something important.
But not right now. I'm not ready.
Do you need any help looking?",Good,3,Undead
harry potter,"Yeah.
I'm sorry.
Isn't it?",Good,3,Undead
harry potter,"I've been thinking about something Dumbledore said to me.
That even though we've got a fight ahead of us we've got one thing that Voldemort doesn't have.
Something worth fighting for",Good,3,Undead
harry potter,"Oh.  Um.  No one.  Bit of a tosser.
Really.
Hey.  I was wondering...",Good,3,Undead
harry potter,"I like riding round on the trains. It takes my mind off... things.
I just Apparated, didn't I?
Can't imagine why...",Good,3,Undead
harry potter,"After all these years, I just sort of roll with it, sir.
My mother's eyes, yeah.
One of my best friends is Muggle- born.  She's the best in our year.",Good,3,Undead
harry potter,"Sir, exactly what was that all --
It's alright, sir.  I'll go back tomorrow, make some excuse --
But, sir.  What about Hedwig?  And there's my trunk --",Good,3,Undead
harry potter,"Sir?
Really.
Didn't know. Dumbledore.",Good,3,Undead
harry potter,"When'd you get here?
Oh come on...
But we're talking about Hogwarts. Dumbledore. What could be safer?",Good,3,Undead
harry potter,"Rubbish.  He's only -- what?
Amazing.
Peruvian Instant Darkness Powder?",Good,3,Undead
harry potter,"Reckon he's right...
Good.  Bad.  Speaking of which...
Dunno.  Let's get closer.",Good,3,Undead
harry potter,"I don't know.  I'm turned around.
What just happened?
Don't you see, it was a ceremony. An initiation.",Good,3,Undead
harry potter,"It's happened.  He's one of them.
So what's he doing in Borgin and Burke's?  Browsing for furniture?
Look.  His father's a Death Eater. It only makes sense.  Besides, Hermione saw it.  With her own eyes.",Good,3,Undead
harry potter,"I need some air.
Luna.  How'd you...?
Sorry I made you miss the carriages, Luna.",Good,3,Undead
harry potter,"I am your friend, Luna.
Professor Flitwick, you've known me for five years.
Have you ever fixed one?  A nose.",Good,3,Undead
harry potter,"What the hell.  Give it a go.
Well?  How do I look?
Brilliant.",Good,3,Undead
harry potter,"Later.  What've I missed?
Thanks...
This can't be good.",Good,3,Undead
harry potter,"Well, you see, I've got an open period this morning, Professor --
It is.  Or was.  But I was told I had to get an Outstanding in my
Really?  Well... brilliant.  I'll head there straight away.",Good,3,Undead
harry potter,"Um, sorry, sir, but I haven't got my book yet -- nor's Ron.  You see --
Crush it.  Don't cut it.
No.  Really --",Good,3,Undead
harry potter,"Fine, sir.
I think he overestimates my abilities, sir.
Definitely.",Good,3,Undead
harry potter,"Sir?
No!  I mean... she's brilliant. And we're friends.  But... no.
Did you know, sir?  Then?",Good,3,Undead
harry potter,"You didn't bring Professor Slughorn back simply to teach Potions, did you, sir?
You said Professor Slughorn would try to collect me.
Do you want me to let him?",Good,3,Undead
harry potter,"All right!  Queue up!  Excuse me...
Thanks.  All right.  This morning I'll be putting you all through a few drills to assess your strengths.  But know this:  Just because you made the team last year does not guarantee you a spot this year.  Is that clear?
All right.  Cormac.  Ron.  It's down to you two for Keeper.  We'll decide it with a shootout. Demelza, you'll bring the Quaffle up against Cormac.  Ginny, you'll take on Ron.",Good,3,Undead
harry potter,"Quiet!  I'm Captain.  We do it my way.  Now line up.  On three. One.  Two... Three!
C'mon, Ron...
Ever heard of this spell?",Good,3,Undead
harry potter,"No.
It's... old.  The binding is fragile.
I didn't say I wasn't curious. And, by the way, I don't sleep with it.",Good,3,Undead
harry potter,"The library.
And?
Good.  That settles it then.",Good,3,Undead
harry potter,"Who's up for a Butterbeer?
No.  Over here.
No, no.  Sit next to me.",Good,3,Undead
harry potter,"Hello, sir.  Wonderful to see you.
So what brings you here, sir?
I'd consider it an honor, sir.",Good,3,Undead
harry potter,"Dumbledore asked me to... get to know him.
Dunno.  But it must be important. Otherwise Dumbledore wouldn't ask.
There's no time!",Good,3,Undead
harry potter,"She was cursed, wasn't she?  I know Katie.  Off the Quidditch pitch she wouldn't hurt a fly.  If she was bringing that to someone, she wasn't doing it knowingly.
It was Malfoy.
I... just... know.",Good,3,Undead
harry potter,"What does she see in him?
You called him a slick git not five hours ago.
I suppose.",Good,3,Undead
harry potter,"I don't know.  She's smart. Funny.  Attractive...
You know.  She's... got nice skin.
Well, no.  I mean... I'm just saying it could be a contributing factor.",Good,3,Undead
harry potter,"I've never really thought about it.  But I suppose, yeah.  Very nice.
I think I'll be going to sleep now.
What?",Good,3,Undead
harry potter,"Sorry, sir, I was just admiring your hourglass.
I think I'll be going.
The shelf, sir?",Good,3,Undead
harry potter,"I don't really know how to answer that, sir.
Did Voldemort ever make the shelf, sir?
You knew him, didn't you, sir? Tom Riddle.  You were his teacher.",Good,3,Undead
harry potter,"What was he like?
I'm sorry, sir.  Forgive me.  He killed my parents, you see...
Have it your way.  Juice?",Good,3,Undead
harry potter,"Dunno what you're talking about.
Yep.  Apparently it's his lucky day.
Yeah.  I suppose I could've just used, I dunno... a Confundus charm?",Good,3,Undead
harry potter,"Ah.  Well... they're really good.
It feels like this.
Have you?",Good,3,Undead
harry potter,"I just thought, you know, since neither one of us can take who we'd really like... maybe we'd go together.  As friends.
So who are you taking?
Really...?",Good,3,Undead
harry potter,"But I am the Chosen One.
Okay.  Kidding.  I'll just ask someone I like.  Someone cool.
Neville...?",Good,3,Undead
harry potter,"What're you doing?
And what's happened to you?
Cormac!  That's who you invited!",Good,3,Undead
harry potter,"I think she went to powder her nose.
Dragon balls.
I think I should rejoin the party, sir.  My date...",Good,3,Undead
harry potter,"A message...?
Traveling?  Where?
Positive.  Why?",Good,3,Undead
harry potter,"I'd worked that much out for myself, funnily enough.
Lovely.
I'll take your word for it.",Good,3,Undead
harry potter,"So what happens?  If you break an Unbreakable Vow?
Draco's plotting something, I know it, something to do with Voldemort.  He's been given a task or a mission -- and Snape was offering to help.
I know it sounds mad --",Good,3,Undead
harry potter,"That's not what it sounded like.
But Dumbledore can make mistakes. He's said it himself --
I'm not --",Good,3,Undead
harry potter,"It's good.
Are you alright, Mr. Weasley?
Did you get my owl?",Good,3,Undead
harry potter,"Go on.
A Vanishing Cabinet?
What happened to it?  The one at Borgin & Burkes?",Good,3,Undead
harry potter,"Soon.
I know who I am, Hermione, alright?
If Dumbledore's traveling places, it's news to the Ministry.  But get this:  that night at Borgin & Burkes?  It seems Draco was looking at a Vanishing Cabinet.",Good,3,Undead
harry potter,"You tell me.
Who could tell the difference?
I don't understand -- what happened?",Good,3,Undead
harry potter,"But why would he tamper with his own memory?
Why?
I don't know him that well, sir --",Good,3,Undead
harry potter,"Well, sir, I wondered if I might ask you something.
Well, you see, the other day I was in the Restricted Section -- in the library -- and I stumbled upon something rather odd while reading.  Something about a bit of rare magic...
I'm not sure... That is, I don't recall the name... exactly.  But it got me wondering... Are there some kinds of magic you're not allowed to teach?",Good,3,Undead
harry potter,"Yes, well, we don't exactly see eye-to-eye, sir.  What I mean to say is, he's not like you.  He might... misunderstand.
Did you say the same to Tom Riddle, sir?  When he came asking questions.
Sir --",Good,3,Undead
harry potter,"Nice.
Hermione.  I think Malfoy's leaving the castle.
I've seen it.  Sometimes... sometimes he just disappears off the Map.",Good,3,Undead
harry potter,"The Map is never wrong.
Divine.  Had ourselves a little late-night snack, did we?
Or twenty.",Good,3,Undead
harry potter,"Really?  Honestly, I reckoned she was starting to annoy you.
Excuse me?
Well... Brilliant.",Good,3,Undead
harry potter,"Bloody well hope so.  She's been snogging you for three months.
Who're you talking about?
Okay.  Very funny.",Good,3,Undead
harry potter,"What the hell was that for?
Okay!  Fine!  You're in love with her!  Have you ever actually met her!
Ron, these chocolates, they're -- C'mon.  I'm going to introduce you to Romilda Vane.",Good,3,Undead
harry potter,"Devastatingly handsome.
Sir.  I'm sorry.  I wouldn't bother you if it weren't absolutely --
I figured this called for a more practiced hand, sir.",Good,3,Undead
harry potter,"I'm sorry, sir.  About the other day.  Our... misunderstanding.
I mean, I'm sure you're tired of it, after all these years.  The questions.  About... Voldemort.
Yes, sir.  It's just, well, Dumbledore once said that fear of a name only increases fear of the thing itself.  It seemed sensible.",Good,3,Undead
harry potter,"Love potion.
Ron!  Ron!!!  Professor, help him!
Professor!  Do something!!",Good,3,Undead
harry potter,"He's choking!!
Breathe!  C'mon, Ron, don't be a prat.  Breathe!  BREATHE!
How are you, Katie?",Good,3,Undead
harry potter,"Sectumsempra!
The Room of Requirement...
Who showed you this?  First.",Good,3,Undead
harry potter,"What?
Oh.  Yeah.
Say that again.",Good,3,Undead
harry potter,"Excellent.  Really excellent.
Right.  I'm going down to Hagrid's.
No.  I've got a good feeling about going to Hagrid's.  I feel like it's the place to be tonight, know what I mean?",Good,3,Undead
harry potter,"Trust me.  I know what I'm doing. Or at least Felix does.
Sorry, sir.  I should've announced myself.  Cleared my throat. Coughed.  You probably feared I was Madam Sprout.
Just the general behavior, sir. The sneaking around.  The jumping when you saw me.  By the way, those Tentacula leaves -- they're quite valuable, aren't they?",Good,3,Undead
harry potter,"Personally, these plants have always kind of freaked me out.
Through the front doors, sir.  I'm off to Hagrid's, you see.  He's a very dear friend and I felt like paying him a visit.  So if you don't mind, I'll be going.
Sir?",Good,3,Undead
harry potter,"Well, then by all means come along, sir.
That would be counterproductive, sir.
No idea.",Good,3,Undead
harry potter,"A dead one, I think, sir.
Not to mention the pincers.
Through the front doors.",Good,3,Undead
harry potter,"Oh yeah.
Do you know why I survived?  The night I got this.
Because of her.  Because she sacrificed herself.  Because she refused to step aside.  Because her love was more powerful than Voldemort.",Good,3,Undead
harry potter,"I'm not afraid of the name, Professor.  And I'm not afraid of him.  And you shouldn't be either. She didn't just die for me that night.  She died for you too.  She died for everyone who's ever woken in the middle of the night afraid a Death Eater waited on their doorstep.
Professor.  I'm going to tell you something, something others have only guessed at.  It's true.  I am the Chosen One.
Only I can kill him.  But in order to do so, I need to know what Tom Riddle asked you that night in your office all those years ago. And I need to know what you told him.",Good,3,Undead
harry potter,"Be brave, Professor.  Be brave like my mother.  Otherwise you disgrace her.  Otherwise she died for nothing.  Otherwise, the bowl remains empty forever.
Sir --
Do you mean to say he succeeded, sir?  In making a Horcrux?",Good,3,Undead
harry potter,"Seven.  He made seven -- the most powerfully magical number.  But... what are they exactly?
Tom Riddle's diary --
And the ring...?",Good,3,Undead
harry potter,"... even more difficult to destroy. But if you could find them all. If you did destroy each Horcrux...
But how would you find them?  They could be hidden anywhere, couldn't they...
It's where you've been going, isn't it, sir?  When you leave the school.",Good,3,Undead
